measurement,one_way_delay_us
1719,0.172962
1720,0.171775
1721,0.172557
1722,0.172632
1723,0.172489
1724,0.171733
1725,0.172517
1726,0.172601
1727,0.173009
1728,0.171748
1729,0.172477
1730,0.172638
1731,0.172736
1732,0.171786
1733,0.172555
1734,0.172684
1735,0.172181
1736,0.171778
1737,0.170727
1738,0.171599
1739,0.167146
1740,0.167885
1741,0.168686
1742,0.169430
1743,0.170299
1744,0.171190
1745,0.170312
1746,0.171057
1747,0.171916
1748,0.172751
1749,0.172617
1750,0.171614
1751,0.172359
1752,0.172251
1753,0.172784
1754,0.171659
1755,0.170033
1756,0.170934
1757,0.166460
1758,0.167204
1759,0.168010
1760,0.168798
1761,0.169615
1762,0.169081
1763,0.169919
1764,0.170714
1765,0.171456
1766,0.172304
1767,0.172102
1768,0.171965
1769,0.171717
1770,0.172060
1771,0.172787
1772,0.172620
1773,0.171781
1774,0.172439
1775,0.172522
1776,0.172847
1777,0.042099
1778,0.041573
1779,0.042297
1780,0.041406
1781,0.040501
1782,0.039646
1783,0.038882
1784,0.038007
1785,0.037101
1786,0.036200
1787,0.036781
1788,0.035899
1789,0.035007
1790,0.034130
1791,0.033241
1792,0.032367
1793,0.031510
1794,0.030625
1795,0.031473
1796,0.030674
1797,0.029815
1798,0.028925
1799,0.028048
1800,0.027161
1801,0.027539
1802,0.026730
1803,0.026032
1804,0.025153
1805,0.024286
1806,0.023407
1807,0.023804
1808,0.023361
1809,0.022510
1810,0.021621
1811,0.020469
1812,0.019590
1813,0.018703
1814,0.019246
1815,0.018383
1816,0.017494
1817,0.016652
1818,0.015757
1819,0.014877
1820,0.013989
1821,0.013100
1822,0.013980
1823,0.013265
1824,0.012566
1825,0.013267
1826,0.012409
1827,0.011541
1828,0.010677
1829,0.009801
1830,0.008942
1831,0.008057
1832,0.007172
1833,0.008040
1834,0.007223
1835,0.006350
1836,0.005486
1837,0.004598
1838,0.003724
1839,0.004176
1840,0.003356
1841,0.002561
1842,0.001807
1843,0.001275
1844,0.002072
1845,0.001235
1846,0.000364
1847,0.000519
1848,0.001378
1849,0.002246
1850,0.001729
1851,0.002520
1852,0.003380
1853,0.004241
1854,0.005128
1855,0.005939
1856,0.006730
1857,0.005523
1858,0.006391
1859,0.007259
1860,0.008131
1861,0.009009
1862,0.008772
1863,0.009618
1864,0.010490
1865,0.011374
1866,0.011360
