measurement,one_way_delay_us
1010,0.051385
1011,0.050953
1012,0.051852
1013,0.052737
1014,0.053444
1015,0.054333
1016,0.055218
1017,0.056090
1018,0.054512
1019,0.055362
1020,0.056469
1021,0.057305
1022,0.058221
1023,0.059117
1024,0.060000
1025,0.060888
1026,0.060122
1027,0.051211
1028,0.052865
1029,0.053680
1030,0.054517
1031,0.055440
1032,0.056342
1033,0.055774
1034,0.042971
1035,0.043776
1036,0.044596
1037,0.045442
1038,0.046321
1039,0.047202
1040,0.039491
1041,0.040308
1042,0.041099
1043,0.041959
1044,0.042888
1045,0.043817
1046,0.044743
1047,0.045659
1048,0.044591
1049,0.039316
1050,0.040124
1051,0.040947
1052,0.041803
1053,0.042642
1054,0.043490
1055,0.042834
1056,0.043553
1057,0.044331
1058,0.045121
1059,0.045975
1060,0.046811
1061,0.045986
1062,0.046772
1063,0.047526
1064,0.048370
1065,0.049223
1066,0.047487
1067,0.048266
1068,0.049124
1069,0.049995
1070,0.050877
1071,0.051760
1072,0.047502
1073,0.048303
1074,0.049175
1075,0.050030
1076,0.049975
1077,0.050836
1078,0.051687
1079,0.052535
1080,0.052157
1081,0.052999
1082,0.053841
1083,0.053726
1084,0.054543
1085,0.055391
1086,0.056275
1087,0.055844
1088,0.056610
1089,0.057430
1090,0.053719
1091,0.054588
1092,0.055427
1093,0.056270
1094,0.057137
1095,0.058027
1096,0.058908
1097,0.058330
1098,0.059184
1099,0.059891
1100,0.060747
1101,0.062817
1102,0.063713
1103,0.063394
1104,0.063187
1105,0.064049
1106,0.064946
1107,0.065817
1108,0.066702
1109,0.067591
1110,0.068498
1111,0.069907
1112,0.068968
1113,0.069823
1114,0.070685
1115,0.071564
1116,0.072447
1117,0.072035
1118,0.072846
1119,0.073745
1120,0.071143
1121,0.071849
1122,0.072667
1123,0.073535
1124,0.074422
1125,0.075304
1126,0.076170
1127,0.075364
1128,0.076227
1129,0.077115
1130,0.078000
1131,0.078841
1132,0.079718
1133,0.079170
1134,0.073024
1135,0.073836
1136,0.074708
1137,0.075577
1138,0.076432
1139,0.077305
1140,0.076780
1141,0.077667
1142,0.078404
1143,0.079310
1144,0.080152
1145,0.081969
1146,0.081349
1147,0.064742
1148,0.065509
1149,0.066365
1150,0.067224
1151,0.067305
1152,0.068180
1153,0.069083
1154,0.070002
1155,0.070890
1156,0.071759
1157,0.071317
1158,0.072139
1159,0.073020
1160,0.068820
1161,0.069595
1162,0.070466
1163,0.071366
1164,0.071222
1165,0.072079
1166,0.072948
1167,0.073810
1168,0.074674
1169,0.074475
1170,0.075344
1171,0.076236
1172,0.059125
1173,0.059891
1174,0.052034
1175,0.052853
1176,0.053719
1177,0.054574
1178,0.055497
1179,0.056404
1180,0.055957
1181,0.055665
1182,0.056516
1183,0.057409
1184,0.058286
1185,0.059172
1186,0.060060
1187,0.060010
1188,0.060862
1189,0.061760
1190,0.062565
1191,0.063451
1192,0.063206
1193,0.064059
1194,0.064944
1195,0.065820
1196,0.065655
1197,0.066542
1198,0.067422
1199,0.068319
1200,0.069219
1201,0.069570
1202,0.070406
1203,0.071371
1204,0.072244
1205,0.073125
1206,0.074057
1207,0.073462
1208,0.074299
1209,0.075235
1210,0.076254
1211,0.077735
1212,0.078626
1213,0.079550
1214,0.080468
1215,0.079396
1216,0.080271
1217,0.081181
1218,0.082071
1219,0.082972
1220,0.082895
1221,0.083772
1222,0.061866
1223,0.062639
1224,0.063535
1225,0.064456
1226,0.064325
1227,0.065181
1228,0.066069
1229,0.066974
1230,0.067891
1231,0.067653
1232,0.068530
1233,0.069407
1234,0.070304
1235,0.070345
1236,0.071144
1237,0.072012
1238,0.072868
1239,0.073834
1240,0.073723
1241,0.074578
1242,0.075450
1243,0.076305
1244,0.077184
1245,0.076700
1246,0.077533
1247,0.078410
1248,0.079309
1249,0.080183
1250,0.081094
1251,0.081937
1252,0.082816
1253,0.083704
1254,0.082829
1255,0.083663
1256,0.084511
1257,0.085444
1258,0.086318
1259,0.085490
1260,0.086269
1261,0.087151
1262,0.087993
1263,0.088830
1264,0.089713
1265,0.089479
1266,0.090335
1267,0.091204
1268,0.092095
1269,0.091921
1270,0.092802
1271,0.093679
1272,0.094579
1273,0.095494
1274,0.095124
1275,0.095977
1276,0.096782
1277,0.096623
1278,0.097510
1279,0.098404
1280,0.081232
1281,0.083003
1282,0.083802
1283,0.084641
1284,0.085534
1285,0.086427
1286,0.085957
1287,0.086855
1288,0.087773
1289,0.088552
1290,0.089444
1291,0.090340
1292,0.088534
1293,0.089432
1294,0.090323
1295,0.091213
1296,0.082881
1297,0.083694
1298,0.084478
1299,0.085305
1300,0.086139
1301,0.087329
1302,0.088227
1303,0.084079
1304,0.084888
1305,0.085789
1306,0.084044
1307,0.084875
1308,0.085788
1309,0.086720
1310,0.087632
1311,0.088722
1312,0.089619
1313,0.090519
1314,0.089487
1315,0.089576
1316,0.090425
1317,0.091347
1318,0.092216
1319,0.093096
1320,0.093154
1321,0.094003
1322,0.094797
1323,0.095661
1324,0.096513
1325,0.096003
1326,0.096826
1327,0.097705
1328,0.098533
1329,0.099475
1330,0.100349
1331,0.101259
1332,0.102162
1333,0.101305
1334,0.102145
1335,0.103027
1336,0.102781
1337,0.094519
1338,0.095206
1339,0.096005
1340,0.096860
1341,0.096350
1342,0.097170
1343,0.098019
1344,0.098879
1345,0.099590
1346,0.100426
1347,0.099141
1348,0.099960
1349,0.100837
1350,0.101645
1351,0.100918
1352,0.101766
1353,0.102609
1354,0.103490
1355,0.104374
1356,0.105256
1357,0.105015
1358,0.083912
1359,0.084637
1360,0.085499
1361,0.086388
1362,0.087232
1363,0.088138
1364,0.089032
1365,0.089932
1366,0.088704
1367,0.089502
1368,0.090434
1369,0.079106
1370,0.079879
1371,0.080707
1372,0.081572
1373,0.081335
1374,0.082176
1375,0.083034
1376,0.083887
1377,0.083633
1378,0.084481
1379,0.085382
1380,0.086255
1381,0.086287
1382,0.087111
1383,0.087995
1384,0.088899
1385,0.086487
1386,0.087278
1387,0.088109
1388,0.088999
1389,0.088795
1390,0.089659
1391,0.090543
1392,0.084080
1393,0.084920
1394,0.085769
1395,0.086602
1396,0.086538
1397,0.087408
1398,0.088233
1399,0.088877
1400,0.088926
1401,0.089974
1402,0.090884
1403,0.080547
1404,0.081285
1405,0.082105
1406,0.082960
1407,0.083829
1408,0.083619
1409,0.084480
1410,0.085631
1411,0.087553
1412,0.082359
1413,0.083248
1414,0.084096
1415,0.084975
1416,0.084777
1417,0.085659
1418,0.086567
1419,0.087480
1420,0.087578
1421,0.088439
1422,0.089334
1423,0.090230
1424,0.091112
1425,0.092000
1426,0.091507
1427,0.092363
1428,0.093098
1429,0.094000
1430,0.094872
1431,0.095769
1432,0.096643
1433,0.095694
1434,0.096341
1435,0.097200
1436,0.098086
1437,0.096316
1438,0.097189
1439,0.098049
1440,0.098940
1441,0.099839
1442,0.100778
1443,0.101678
1444,0.102576
1445,0.101614
1446,0.102420
1447,0.103282
1448,0.104144
1449,0.105010
1450,0.104222
1451,0.088082
1452,0.089410
1453,0.090254
1454,0.091106
1455,0.091993
1456,0.080800
1457,0.081586
1458,0.082451
1459,0.082608
1460,0.083502
1461,0.084420
1462,0.085309
1463,0.086195
1464,0.087120
1465,0.084086
1466,0.084871
1467,0.085704
1468,0.086573
1469,0.086115
1470,0.086964
1471,0.087814
1472,0.088695
1473,0.088580
1474,0.089462
1475,0.090344
1476,0.085989
1477,0.086853
1478,0.087679
1479,0.089315
1480,0.089057
1481,0.089908
1482,0.090766
1483,0.091638
1484,0.091459
1485,0.089918
1486,0.090784
1487,0.091661
1488,0.092575
1489,0.093534
1490,0.094443
1491,0.095374
1492,0.094862
1493,0.095713
1494,0.096585
1495,0.097417
1496,0.098317
1497,0.099195
1498,0.100093
1499,0.099299
1500,0.100144
1501,0.094351
1502,0.095175
1503,0.096020
1504,0.096882
1505,0.096597
1506,0.097447
1507,0.098296
1508,0.098039
1509,0.098923
1510,0.099789
1511,0.100734
1512,0.101663
1513,0.101600
1514,0.103498
1515,0.104314
1516,0.105134
1517,0.102944
1518,0.103790
1519,0.104676
1520,0.105583
1521,0.106454
1522,0.085040
1523,0.085741
1524,0.086508
1525,0.087293
1526,0.088118
1527,0.086791
1528,0.087502
1529,0.088294
1530,0.088093
1531,0.088895
1532,0.089705
1533,0.090521
1534,0.090278
1535,0.091039
1536,0.091840
1537,0.091404
1538,0.092088
1539,0.091220
1540,0.091972
1541,0.092773
1542,0.093512
1543,0.094276
1544,0.088842
1545,0.089658
1546,0.080909
1547,0.081725
1548,0.082569
1549,0.083473
1550,0.085116
1551,0.086013
1552,0.086916
1553,0.086349
1554,0.087236
1555,0.088067
1556,0.088963
1557,0.089856
1558,0.090780
1559,0.091752
1560,0.080354
1561,0.081063
1562,0.081922
1563,0.082022
1564,0.082907
1565,0.083805
1566,0.084711
1567,0.085619
1568,0.086523
1569,0.085780
1570,0.086640
1571,0.087518
1572,0.088403
1573,0.089308
1574,0.090217
1575,0.091146
1576,0.092050
1577,0.092980
1578,0.093896
1579,0.093105
1580,0.093976
1581,0.094844
1582,0.095746
1583,0.095795
1584,0.096705
1585,0.097503
1586,0.088674
1587,0.089493
1588,0.090336
1589,0.091173
1590,0.092036
1591,0.092902
1592,0.093789
1593,0.092833
1594,0.093636
1595,0.081832
1596,0.082646
1597,0.083480
1598,0.084342
1599,0.084069
1600,0.084942
1601,0.086071
1602,0.086966
1603,0.086758
1604,0.087619
1605,0.088503
1606,0.089401
1607,0.089425
1608,0.090240
1609,0.091121
1610,0.091991
1611,0.092925
1612,0.092846
1613,0.094273
1614,0.095236
1615,0.096136
1616,0.096224
1617,0.097031
1618,0.097929
1619,0.098794
1620,0.099685
1621,0.100594
1622,0.085826
1623,0.086566
1624,0.087417
1625,0.088324
1626,0.089218
1627,0.090120
1628,0.085569
1629,0.086344
1630,0.087172
1631,0.088805
1632,0.089696
1633,0.090581
1634,0.091486
1635,0.090453
1636,0.088226
1637,0.088910
1638,0.089772
1639,0.088856
1640,0.089711
1641,0.090606
1642,0.088856
1643,0.089684
1644,0.090577
1645,0.091483
1646,0.092385
1647,0.092426
1648,0.093359
1649,0.094740
1650,0.095652
1651,0.096546
1652,0.090354
1653,0.091174
1654,0.085620
1655,0.086447
1656,0.087331
1657,0.088236
1658,0.089132
1659,0.088905
1660,0.089784
1661,0.090662
1662,0.091568
1663,0.091304
1664,0.092197
1665,0.093089
1666,0.094007
1667,0.094928
1668,0.095012
1669,0.095858
1670,0.096724
1671,0.097616
1672,0.098387
1673,0.097991
1674,0.098834
1675,0.099735
1676,0.099669
1677,0.100396
1678,0.101298
1679,0.079331
1680,0.079425
1681,0.080271
1682,0.081184
1683,0.082048
1684,0.082934
1685,0.083849
1686,0.084726
1687,0.085636
1688,0.084821
1689,0.085718
1690,0.086603
1691,0.087488
1692,0.088394
1693,0.089285
1694,0.088923
1695,0.089792
1696,0.090690
1697,0.091571
1698,0.091522
1699,0.092402
1700,0.093294
1701,0.094337
1702,0.095211
1703,0.095010
1704,0.095888
1705,0.096794
1706,0.097682
1707,0.097605
1708,0.098471
1709,0.099374
1710,0.100634
1711,0.102707
1712,0.103619
1713,0.103193
1714,0.104110
1715,0.093400
1716,0.094207
1717,0.095015
1718,0.095885
1719,0.096720
1720,0.097595
1721,0.098515
1722,0.097757
1723,0.098621
1724,0.079808
1725,0.080581
1726,0.081414
1727,0.082296
1728,0.083217
1729,0.083310
1730,0.084196
1731,0.085085
1732,0.085979
1733,0.086831
1734,0.087727
1735,0.088632
1736,0.079983
1737,0.080789
1738,0.081716
1739,0.082650
1740,0.082481
1741,0.083386
1742,0.079912
1743,0.080704
1744,0.081553
1745,0.082422
1746,0.083339
1747,0.083076
1748,0.083962
1749,0.084830
1750,0.085736
1751,0.086591
1752,0.086393
1753,0.087273
1754,0.088174
1755,0.089084
1756,0.089974
1757,0.089840
1758,0.090703
1759,0.091587
1760,0.092496
1761,0.087859
1762,0.088634
1763,0.089467
1764,0.090292
1765,0.091116
1766,0.092018
1767,0.091351
1768,0.092125
1769,0.092980
1770,0.093863
1771,0.094769
1772,0.093225
1773,0.094061
1774,0.091941
1775,0.092799
1776,0.093621
1777,0.081855
1778,0.082683
1779,0.083555
1780,0.084474
1781,0.085373
1782,0.085095
1783,0.085990
1784,0.086888
1785,0.087777
1786,0.087492
1787,0.088360
1788,0.089266
1789,0.090162
1790,0.090211
1791,0.091057
1792,0.092216
1793,0.093173
1794,0.094055
1795,0.094974
1796,0.094957
1797,0.095836
1798,0.096739
1799,0.097643
1800,0.098553
1801,0.099307
1802,0.100171
1803,0.101088
1804,0.092872
1805,0.093631
1806,0.094477
1807,0.095374
1808,0.095352
1809,0.096236
1810,0.097185
1811,0.098754
1812,0.098977
1813,0.097974
1814,0.098796
1815,0.099676
1816,0.100578
1817,0.101472
1818,0.100959
1819,0.101840
1820,0.102734
1821,0.103560
1822,0.104476
1823,0.105346
1824,0.106247
1825,0.107124
1826,0.106553
1827,0.093401
1828,0.094228
1829,0.095088
1830,0.095893
1831,0.096808
1832,0.096316
1833,0.097223
1834,0.098163
1835,0.098937
1836,0.099842
1837,0.100734
1838,0.101629
1839,0.101005
1840,0.100772
1841,0.101600
1842,0.102503
1843,0.103400
1844,0.089403
1845,0.090141
