measurement,one_way_delay_us
1460,0.204131
1461,0.205021
1462,0.197269
1463,0.198120
1464,0.199006
1465,0.199877
1466,0.201742
1467,0.202620
1468,0.202128
1469,0.202851
1470,0.203533
1471,0.204397
1472,0.205394
1473,0.206306
1474,0.205019
1475,0.205793
1476,0.206655
1477,0.206285
1478,0.207156
1479,0.208041
1480,0.208928
1481,0.208803
1482,0.209664
1483,0.210548
1484,0.211443
1485,0.203691
1486,0.204472
1487,0.205309
1488,0.206162
1489,0.187927
1490,0.188719
1491,0.189578
1492,0.186962
1493,0.187788
1494,0.188640
1495,0.189504
1496,0.190373
1497,0.189837
1498,0.189485
1499,0.190403
1500,0.191261
1501,0.192270
1502,0.192043
1503,0.192925
1504,0.193833
1505,0.189112
1506,0.189878
1507,0.190717
1508,0.191631
1509,0.192531
1510,0.193619
1511,0.195524
1512,0.196430
1513,0.195313
1514,0.196137
1515,0.197048
1516,0.197938
1517,0.197743
1518,0.198642
1519,0.199527
1520,0.200424
1521,0.201310
1522,0.200969
1523,0.201721
1524,0.202554
1525,0.202334
1526,0.203198
1527,0.204081
1528,0.205594
1529,0.205607
1530,0.206420
1531,0.207299
1532,0.200463
1533,0.201293
1534,0.202156
1535,0.203004
1536,0.198037
1537,0.198835
1538,0.199666
1539,0.200501
1540,0.200168
1541,0.186827
1542,0.187608
1543,0.188507
1544,0.189419
1545,0.190346
1546,0.191344
1547,0.191265
1548,0.191811
1549,0.192694
1550,0.193581
1551,0.194456
1552,0.195332
1553,0.196162
1554,0.197016
1555,0.196030
1556,0.196799
1557,0.197548
1558,0.198412
1559,0.199298
1560,0.199142
1561,0.198605
1562,0.199293
1563,0.200178
1564,0.201061
1565,0.201927
1566,0.201694
1567,0.202565
1568,0.196111
1569,0.196860
1570,0.197749
1571,0.198642
1572,0.199522
1573,0.197181
1574,0.198031
1575,0.198884
1576,0.198593
1577,0.199359
1578,0.200268
1579,0.188339
1580,0.189163
1581,0.190051
1582,0.190992
1583,0.191912
1584,0.183777
1585,0.184565
1586,0.185440
1587,0.186344
1588,0.187252
1589,0.188197
1590,0.187504
1591,0.188344
1592,0.189102
1593,0.189989
1594,0.190918
1595,0.191808
1596,0.192754
1597,0.192286
1598,0.193194
1599,0.194002
1600,0.194873
1601,0.195861
1602,0.196739
1603,0.195969
1604,0.196791
1605,0.197613
