measurement,one_way_delay_us
1078,-0.845019
1079,-0.845699
1080,-0.843752
1081,-0.844505
1082,-0.845340
1083,-0.846182
1084,-0.846269
1085,-0.844961
1086,-0.845749
1087,-0.845906
1088,-0.846065
1089,-0.844972
1090,-0.845632
1091,-0.845573
1092,-0.845663
1093,-0.844963
1094,-0.845739
1095,-0.845728
1096,-0.845724
1097,-0.845107
1098,-0.845898
1099,-0.845825
1100,-0.845812
1101,-0.844892
1102,-0.843812
1103,-0.844778
1104,-0.840245
1105,-0.840972
1106,-0.841853
1107,-0.842703
1108,-0.842425
1109,-0.843310
1110,-0.844205
1111,-0.843312
1112,-0.844044
1113,-0.844848
1114,-0.844048
1115,-0.844768
1116,-0.845568
1117,-0.845811
1118,-0.844940
1119,-0.844628
1120,-0.844599
1121,-0.845308
1122,-0.846049
1123,-0.845042
1124,-0.845747
1125,-0.845658
1126,-0.845601
1127,-0.845076
1128,-0.845851
1129,-0.845791
1130,-0.845913
1131,-0.844928
1132,-0.844665
1133,-0.845835
1134,-0.846012
1135,-0.845089
1136,-0.844961
1137,-0.845787
1138,-0.845756
1139,-0.845064
1140,-0.843919
1141,-0.844799
1142,-0.843826
1143,-0.844634
1144,-0.845555
1145,-0.845758
1146,-0.845910
1147,-0.845011
1148,-0.845672
1149,-0.845537
1150,-0.845619
1151,-0.844948
1152,-0.843871
1153,-0.844782
1154,-0.843895
1155,-0.844684
1156,-0.845602
1157,-0.845821
1158,-0.845268
1159,-0.845074
1160,-0.843621
1161,-0.844439
1162,-0.845340
1163,-0.845488
1164,-0.845552
1165,-0.844948
1166,-0.845689
1167,-0.845629
1168,-0.845577
1169,-0.845035
1170,-0.845795
1171,-0.845822
1172,-0.845307
1173,-0.844966
1174,-0.845674
1175,-0.845512
1176,-0.845344
1177,-0.844980
1178,-0.843566
1179,-0.844442
1180,-0.845330
1181,-0.846174
1182,-0.846256
1183,-0.845011
1184,-0.841063
1185,-0.841897
1186,-0.801875
1187,-0.802509
1188,-0.803375
1189,-0.804287
1190,-0.805191
1191,-0.806113
1192,-0.807016
1193,-0.807900
1194,-0.807131
1195,-0.807992
1196,-0.809659
1197,-0.810546
1198,-0.811444
1199,-0.812338
1200,-0.813218
1201,-0.812454
1202,-0.813281
1203,-0.814149
1204,-0.814931
1205,-0.815744
1206,-0.815158
1207,-0.816025
1208,-0.816893
1209,-0.817753
1210,-0.818672
1211,-0.819962
1212,-0.820872
1213,-0.822768
1214,-0.821980
1215,-0.822741
1216,-0.823560
1217,-0.824352
1218,-0.825231
1219,-0.824892
1220,-0.825762
1221,-0.826638
1222,-0.827527
1223,-0.827418
1224,-0.828282
1225,-0.829237
1226,-0.830080
1227,-0.829574
1228,-0.830431
1229,-0.831299
1230,-0.832194
1231,-0.833020
1232,-0.833975
1233,-0.834871
1234,-0.835782
1235,-0.836676
1236,-0.835875
1237,-0.836612
1238,-0.837502
1239,-0.838424
1240,-0.839393
1241,-0.838760
1242,-0.839599
1243,-0.840536
1244,-0.841385
1245,-0.842265
1246,-0.843126
1247,-0.842690
1248,-0.843504
1249,-0.844383
1250,-0.844185
1251,-0.844953
1252,-0.845833
1253,-0.845896
1254,-0.846150
1255,-0.845017
1256,-0.845726
1257,-0.845894
1258,-0.845637
1259,-0.845042
1260,-0.845746
1261,-0.845611
1262,-0.845568
1263,-0.845028
1264,-0.845769
1265,-0.845759
1266,-0.846247
1267,-0.845139
1268,-0.845827
1269,-0.845873
1270,-0.845514
1271,-0.844700
1272,-0.845338
1273,-0.846203
1274,-0.843690
1275,-0.844398
1276,-0.845274
1277,-0.845275
1278,-0.844838
1279,-0.845628
1280,-0.846030
1281,-0.845573
1282,-0.845810
1283,-0.845662
1284,-0.846004
1285,-0.846056
1286,-0.845737
1287,-0.846134
1288,-0.845619
1289,-0.845899
1290,-0.845689
1291,-0.845486
1292,-0.845749
1293,-0.845781
1294,-0.846143
1295,-0.845650
1296,-0.845903
1297,-0.845723
1298,-0.845561
1299,-0.845822
1300,-0.845784
1301,-0.846186
1302,-0.845645
1303,-0.845934
1304,-0.845337
1305,-0.845673
1306,-0.845869
1307,-0.845129
1308,-0.842275
1309,-0.843019
1310,-0.839248
1311,-0.840035
1312,-0.840977
1313,-0.841868
1314,-0.842779
1315,-0.843692
1316,-0.844595
1317,-0.844013
1318,-0.844843
1319,-0.845646
1320,-0.845318
1321,-0.845640
1322,-0.844913
1323,-0.845654
1324,-0.845720
1325,-0.845753
1326,-0.845060
1327,-0.845842
1328,-0.845753
1329,-0.846241
1330,-0.845039
1331,-0.845723
1332,-0.845858
1333,-0.845592
1334,-0.845093
1335,-0.845798
1336,-0.845657
1337,-0.845725
1338,-0.844967
1339,-0.845699
1340,-0.845709
1341,-0.845707
1342,-0.844951
1343,-0.845678
1344,-0.845613
1345,-0.845519
1346,-0.844929
1347,-0.845602
1348,-0.845639
1349,-0.846044
1350,-0.845028
1351,-0.845700
1352,-0.845797
1353,-0.846191
1354,-0.844986
1355,-0.845682
1356,-0.845777
1357,-0.846218
1358,-0.845093
1359,-0.845756
1360,-0.845742
1361,-0.846147
1362,-0.844985
1363,-0.845667
1364,-0.845736
1365,-0.846163
1366,-0.844976
1367,-0.845678
1368,-0.845765
1369,-0.846193
1370,-0.845028
1371,-0.845685
1372,-0.845759
1373,-0.846197
1374,-0.844969
1375,-0.845644
1376,-0.845749
1377,-0.846178
1378,-0.844995
1379,-0.845680
