measurement,one_way_delay_us
977,-0.845989
978,-0.845902
979,-0.845665
980,-0.846184
981,-0.845428
982,-0.846149
983,-0.846001
984,-0.845800
985,-0.846227
986,-0.845590
987,-0.845303
988,-0.846052
989,-0.845817
990,-0.845845
991,-0.845571
992,-0.845341
993,-0.846102
994,-0.845969
995,-0.846002
996,-0.845759
997,-0.846076
998,-0.845421
999,-0.845657
1000,-0.845066
1001,-0.845560
1002,-0.845883
1003,-0.845904
1004,-0.845529
1005,-0.845989
1006,-0.846132
1007,-0.846217
1008,-0.846163
1009,-0.846014
1010,-0.844259
1011,-0.843760
1012,-0.845583
1013,-0.844856
1014,-0.845691
1015,-0.845482
1016,-0.845412
1017,-0.846228
1018,-0.845606
1019,-0.845668
1020,-0.845784
1021,-0.845137
1022,-0.845374
1023,-0.846123
1024,-0.845440
1025,-0.845052
1026,-0.845760
1027,-0.846050
1028,-0.846001
1029,-0.845014
1030,-0.845672
1031,-0.845359
1032,-0.846182
1033,-0.846082
1034,-0.845565
1035,-0.845896
1036,-0.845083
1037,-0.845866
1038,-0.846172
1039,-0.846176
1040,-0.846040
1041,-0.845781
1042,-0.845920
1043,-0.845823
1044,-0.845462
1045,-0.844994
1046,-0.845748
1047,-0.846080
1048,-0.846105
1049,-0.845143
1050,-0.845892
1051,-0.845695
1052,-0.845516
1053,-0.845084
1054,-0.845739
1055,-0.846059
1056,-0.845289
1057,-0.846043
1058,-0.845588
1059,-0.845608
1060,-0.845159
1061,-0.845911
1062,-0.845716
1063,-0.845818
1064,-0.845833
1065,-0.845658
1066,-0.845946
1067,-0.845039
1068,-0.845752
1069,-0.846116
1070,-0.845686
1071,-0.844690
1072,-0.845368
1073,-0.846215
1074,-0.846068
1075,-0.845487
1076,-0.845737
1077,-0.845556
1078,-0.845761
1079,-0.846027
1080,-0.845307
1081,-0.845461
1082,-0.844720
1083,-0.845390
1084,-0.846107
1085,-0.845800
1086,-0.845504
1087,-0.846262
1088,-0.846207
1089,-0.845978
1090,-0.846003
1091,-0.845231
1092,-0.845912
1093,-0.845683
1094,-0.846191
1095,-0.845609
1096,-0.846149
1097,-0.846050
1098,-0.845464
1099,-0.846227
1100,-0.846087
1101,-0.846061
1102,-0.845404
1103,-0.846187
1104,-0.845918
1105,-0.845948
1106,-0.845977
1107,-0.846201
1108,-0.845967
